Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Sentences in Document,884,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.09-SALARIED_EMPLOYMENT.txt"")",113,113.0,113,113.0,,113,113,,,113.0,113.0,113.0
Number of Sentences in Document,885,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.10-SPECIAL_CASE_RATES.txt"")",437,437.0,437,437.0,,437,437,,,437.0,437.0,437.0
Number of Sentences in Document,886,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.12-WORKING_HOURS,_WORKING_WEEK_AND_HOLIDAYS.txt"")",147,147.0,147,147.0,,147,147,,,147.0,147.0,147.0
Number of Sentences in Document,887,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.15-OVERTIME_FOR_FLSA_COVERED_AND_OTHER_NONSALARIED_EMPLOYEES.txt"")",132,132.0,132,132.0,,132,132,,,132.0,132.0,132.0
Number of Sentences in Document,888,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.16-HOLDING_MORE_THAN_ONE_POSITION.txt"")",17,17.0,17,17.0,,17,17,,,17.0,17.0,17.0
Number of Sentences in Document,889,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.18-VACATIONS.txt"")",177,177.0,177,177.0,,177,177,,,177.0,177.0,177.0
Number of Sentences in Document,890,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.20-LEAVE_OF_ABSENCE.txt"")",309,309.0,309,309.0,,309,309,,,309.0,309.0,309.0
Number of Sentences in Document,891,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.21-LEAVE_DONATION_PROGRAM.txt"")",59,59.0,59,59.0,,59,59,,,59.0,59.0,59.0
Number of Sentences in Document,892,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.24-SALARY_PAYMENT.txt"")",70,70.0,70,70.0,,70,70,,,70.0,70.0,70.0
Number of Sentences in Document,893,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_2-Standardized_Salary_Schedule_and_Table_of_Classes_of_Positions.txt"")",2425,2425.0,2425,2425.0,,2425,2425,,,2425.0,2425.0,2425.0
Number of Sentences in Document,894,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.100-PROBATION_DEPARTMENT.txt"")",173,173.0,173,173.0,,173,173,,,173.0,173.0,173.0
Number of Sentences in Document,895,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.104-PUBLIC_DEFENDER.txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Sentences in Document,896,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.106-PUBLIC_LIBRARY.txt"")",58,58.0,58,58.0,,58,58,,,58.0,58.0,58.0
Number of Sentences in Document,897,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.108-DEPARTMENT_OF_PUBLIC_SOCIAL_SERVICES.txt"")",80,80.0,80,80.0,,80,80,,,80.0,80.0,80.0
Number of Sentences in Document,898,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.109-DEPARTMENT_OF_PUBLIC_WORKS.txt"")",211,211.0,211,211.0,,211,211,,,211.0,211.0,211.0
Number of Sentences in Document,899,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.112-DEPARTMENT_OF_REGIONAL_PLANNING.txt"")",59,59.0,59,59.0,,59,59,,,59.0,59.0,59.0
Number of Sentences in Document,900,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.120-SHERIFF.txt"")",410,410.0,410,410.0,,410,410,,,410.0,410.0,410.0
Number of Sentences in Document,901,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.126-TREASURER_AND_TAX_COLLECTOR.txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Sentences in Document,902,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.127-LOS_ANGELES_COUNTY_EMPLOYEES_RETIREMENT_ASSOCIATION.txt"")",325,325.0,325,325.0,,325,325,,,325.0,325.0,325.0
Number of Sentences in Document,903,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.33-ALTERNATE_PUBLIC_DEFENDER.txt"")",56,56.0,56,56.0,,56,56,,,56.0,56.0,56.0
Number of Sentences in Document,904,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.34-DEPARTMENT_OF_ANIMAL_CARE_AND_CONTROL.txt"")",45,45.0,45,45.0,,45,45,,,45.0,45.0,45.0
Number of Sentences in Document,905,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.38-ASSESSOR.txt"")",43,43.0,43,43.0,,43,43,,,43.0,43.0,43.0
Number of Sentences in Document,906,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.40-AUDITOR-CONTROLLER.txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Sentences in Document,907,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.42-DEPARTMENT_OF_BEACHES_AND_HARBORS.txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Sentences in Document,908,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.43-BOARD_OF_EDUCATION.txt"")",10,10.0,10,10.0,,10,10,,,10.0,10.0,10.0
Number of Sentences in Document,909,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.44-DEPARTMENT_OF_THE_BOARD_OF_SUPERVISORS.txt"")",300,300.0,300,300.0,,300,300,,,300.0,300.0,300.0
Number of Sentences in Document,910,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.50-DEPARTMENT_OF_THE_CHIEF_EXECUTIVE_OFFICER.txt"")",102,102.0,102,102.0,,102,102,,,102.0,102.0,102.0
Number of Sentences in Document,911,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.51-CHIEF_INFORMATION_OFFICER.txt"")",16,16.0,16,16.0,,16,16,,,16.0,16.0,16.0
Number of Sentences in Document,912,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.52-DEPARTMENT_OF_MEDICAL_EXAMINER-CORONER.txt"")",28,28.0,28,28.0,,28,28,,,28.0,28.0,28.0
Number of Sentences in Document,913,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.53-DEPARTMENT_OF_CHILDREN_AND_FAMILY_SERVICES.txt"")",78,78.0,78,78.0,,78,78,,,78.0,78.0,78.0
Number of Sentences in Document,914,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.55-CHILD_SUPPORT_SERVICES_DEPARTMENT.txt"")",53,53.0,53,53.0,,53,53,,,53.0,53.0,53.0
Number of Sentences in Document,915,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.58-DEPARTMENT_OF_COMMUNITY_AND_SENIOR_SERVICES.txt"")",44,44.0,44,44.0,,44,44,,,44.0,44.0,44.0
Number of Sentences in Document,916,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.60-DEPARTMENT_OF_CONSUMER_AFFAIRS.txt"")",22,22.0,22,22.0,,22,22,,,22.0,22.0,22.0
Number of Sentences in Document,917,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.64-COUNTY_COUNSEL.txt"")",74,74.0,74,74.0,,74,74,,,74.0,74.0,74.0
Number of Sentences in Document,918,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.70-DISTRICT_ATTORNEY.txt"")",96,96.0,96,96.0,,96,96,,,96.0,96.0,96.0
Number of Sentences in Document,919,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.76-FIRE_DEPARTMENT.txt"")",289,289.0,289,289.0,,289,289,,,289.0,289.0,289.0
Number of Sentences in Document,920,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.77-DEPARTMENT_OF_PUBLIC_HEALTH.txt"")",168,168.0,168,168.0,,168,168,,,168.0,168.0,168.0
Number of Sentences in Document,921,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.78-DEPARTMENT_OF_HEALTH_SERVICES.txt"")",487,487.0,487,487.0,,487,487,,,487.0,487.0,487.0
Number of Sentences in Document,922,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.80-DEPARTMENT_OF_HUMAN_RESOURCES.txt"")",33,33.0,33,33.0,,33,33,,,33.0,33.0,33.0
Number of Sentences in Document,923,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.81-INTERNAL_SERVICES_DEPARTMENT.txt"")",66,66.0,66,66.0,,66,66,,,66.0,66.0,66.0
Number of Sentences in Document,924,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.86-DEPARTMENT_OF_MENTAL_HEALTH.txt"")",93,93.0,93,93.0,,93,93,,,93.0,93.0,93.0
Number of Sentences in Document,925,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.88-DEPARTMENT_OF_MILITARY_AND_VETERANS_AFFAIRS.txt"")",31,31.0,31,31.0,,31,31,,,31.0,31.0,31.0
Number of Sentences in Document,926,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.90-DEPARTMENT_OF_MUSEUM_OF_ART.txt"")",9,9.0,9,9.0,,9,9,,,9.0,9.0,9.0
Number of Sentences in Document,927,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.92-DEPARTMENT_OF_MUSEUM_OF_NATURAL_HISTORY.txt"")",23,23.0,23,23.0,,23,23,,,23.0,23.0,23.0
Number of Sentences in Document,928,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.94-DEPARTMENT_OF_PARKS_AND_RECREATION.txt"")",124,124.0,124,124.0,,124,124,,,124.0,124.0,124.0
Number of Sentences in Document,929,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-APPENDIX_1-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_5860.txt"")",847,847.0,847,847.0,,847,847,,,847.0,847.0,847.0
Number of Sentences in Document,930,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.02-DEFINITIONS_AND_INTERPRETATIONS_OF_TERMS.txt"")",119,119.0,119,119.0,,119,119,,,119.0,119.0,119.0
Number of Sentences in Document,931,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.04-GENERAL_REQUIREMENTS.txt"")",205,205.0,205,205.0,,205,205,,,205.0,205.0,205.0
Number of Sentences in Document,932,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.06-APPLICATIONS,_RENEWALS,_TRANSFERS.txt"")",292,292.0,292,292.0,,292,292,,,292.0,292.0,292.0
Number of Sentences in Document,933,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.08-DENIAL_OR_REVOCATION_CONDITIONS.txt"")",245,245.0,245,245.0,,245,245,,,245.0,245.0,245.0
Number of Sentences in Document,934,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.10-HEARINGS.txt"")",256,256.0,256,256.0,,256,256,,,256.0,256.0,256.0
Number of Sentences in Document,935,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.12-APPEALS.txt"")",34,34.0,34,34.0,,34,34,,,34.0,34.0,34.0
Number of Sentences in Document,936,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.14-LICENSE_FEES*.txt"")",215,215.0,215,215.0,,215,215,,,215.0,215.0,215.0
Number of Sentences in Document,937,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.16-AMBULANCES*.txt"")",604,604.0,604,604.0,,604,604,,,604.0,604.0,604.0
Number of Sentences in Document,938,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.17-AMBULETTES.txt"")",212,212.0,212,212.0,,212,212,,,212.0,212.0,212.0
Number of Sentences in Document,939,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.18-BILLIARD_ROOMS.txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Sentences in Document,940,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.20-BINGO.txt"")",376,376.0,376,376.0,,376,376,,,376.0,376.0,376.0
Number of Sentences in Document,941,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.22-CARD_AND_GAME_CLUBS.txt"")",66,66.0,66,66.0,,66,66,,,66.0,66.0,66.0
Number of Sentences in Document,942,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.24-CHARITABLE_SOLICITATIONS.txt"")",326,326.0,326,326.0,,326,326,,,326.0,326.0,326.0
Number of Sentences in Document,943,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.25-CIRCUSES_AND_CARNIVALS.txt"")",156,156.0,156,156.0,,156,156,,,156.0,156.0,156.0
Number of Sentences in Document,944,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.26-COLD_STORAGE_WAREHOUSES.txt"")",19,19.0,19,19.0,,19,19,,,19.0,19.0,19.0
Number of Sentences in Document,945,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.28-COMMERCIAL_VEHICLES*.txt"")",30,30.0,30,30.0,,30,30,,,30.0,30.0,30.0
Number of Sentences in Document,946,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.30-DANCES*.txt"")",507,507.0,507,507.0,,507,507,,,507.0,507.0,507.0
Number of Sentences in Document,947,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.32-DEMONSTRATORS.txt"")",20,20.0,20,20.0,,20,20,,,20.0,20.0,20.0
Number of Sentences in Document,948,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.36-ENTERTAINMENT_LICENSES.txt"")",271,271.0,271,271.0,,271,271,,,271.0,271.0,271.0
Number of Sentences in Document,949,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.38-ESCORT_BUREAUS.txt"")",88,88.0,88,88.0,,88,88,,,88.0,88.0,88.0
Number of Sentences in Document,950,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.40-FIRE_AND_CLOSING-OUT_SALES.txt"")",113,113.0,113,113.0,,113,113,,,113.0,113.0,113.0
Number of Sentences in Document,951,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.42-FUNERAL_ESCORTS.txt"")",53,53.0,53,53.0,,53,53,,,53.0,53.0,53.0
Number of Sentences in Document,952,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.44-GROWTH_CENTERS.txt"")",25,25.0,25,25.0,,25,25,,,25.0,25.0,25.0
Number of Sentences in Document,953,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.46-GUN_DEALERS.txt"")",89,89.0,89,89.0,,89,89,,,89.0,89.0,89.0
Number of Sentences in Document,954,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.47-HEALTH_CLUBS.txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Sentences in Document,955,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.48-HOG_RANCHES.txt"")",27,27.0,27,27.0,,27,27,,,27.0,27.0,27.0
Number of Sentences in Document,956,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.50-HOUSING.txt"")",34,34.0,34,34.0,,34,34,,,34.0,34.0,34.0
Number of Sentences in Document,957,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.52-IDENTIFICATION_CARD_PREPARATION.txt"")",42,42.0,42,42.0,,42,42,,,42.0,42.0,42.0
Number of Sentences in Document,958,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.54-MASSAGE.txt"")",175,175.0,175,175.0,,175,175,,,175.0,175.0,175.0
Number of Sentences in Document,959,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.55-MEDICAL_MARIJUANA_DISPENSARIES.txt"")",165,165.0,165,165.0,,165,165,,,165.0,165.0,165.0
Number of Sentences in Document,960,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.56-MODEL_STUDIOS.txt"")",111,111.0,111,111.0,,111,111,,,111.0,111.0,111.0
Number of Sentences in Document,961,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.58-MOTOR_VEHICLE_REPAIRERS.txt"")",102,102.0,102,102.0,,102,102,,,102.0,102.0,102.0
Number of Sentences in Document,962,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.60-OUTDOOR_FESTIVALS.txt"")",233,233.0,233,233.0,,233,233,,,233.0,233.0,233.0
Number of Sentences in Document,963,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.62-PEDDLERS_AND_SOLICITORS.txt"")",115,115.0,115,115.0,,115,115,,,115.0,115.0,115.0
Number of Sentences in Document,964,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.64-PICTURE_ARCADES.txt"")",115,115.0,115,115.0,,115,115,,,115.0,115.0,115.0
Number of Sentences in Document,965,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.66-PINBALL_MACHINES.txt"")",22,22.0,22,22.0,,22,22,,,22.0,22.0,22.0
Number of Sentences in Document,966,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.70-PRIVATE_SCHOOLS.txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Sentences in Document,967,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.72-PUBLIC_EATING_PLACES.txt"")",28,28.0,28,28.0,,28,28,,,28.0,28.0,28.0
