Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Words in Document,849,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.37-THE_LOCAL_721_CAFETERIA_PLAN.txt"")",9135,9135.0,9135,9135.0,,9135,9135,,,9135.0,9135.0,9135.0
Number of Words in Document,850,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.38-LONG-TERM_DISABILITY_AND_SURVIVOR_BENEFIT_PLAN.txt"")",5854,5854.0,5854,5854.0,,5854,5854,,,5854.0,5854.0,5854.0
Number of Words in Document,851,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.39-SPECIAL_DEATH_AND_DISABILITY_BENEFITS.txt"")",943,943.0,943,943.0,,943,943,,,943.0,943.0,943.0
Number of Words in Document,852,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.40-TRAVEL_AND_OTHER_EXPENSES.txt"")",8877,8877.0,8877,8877.0,,8877,8877,,,8877.0,8877.0,8877.0
Number of Words in Document,853,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.41-OPTIONS_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",7016,7016.0,7016,7016.0,,7016,7016,,,7016.0,7016.0,7016.0
Number of Words in Document,854,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.42-CIVIC_CENTER_PARKING_PLAN.txt"")",1584,1584.0,1584,1584.0,,1584,1584,,,1584.0,1584.0,1584.0
Number of Words in Document,855,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.43-TOBACCO_USERS_FEE.txt"")",221,221.0,221,221.0,,221,221,,,221.0,221.0,221.0
Number of Words in Document,856,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.44-ADDITIONAL_EMPLOYMENT_AND_COMPENSATION.txt"")",3156,3156.0,3156,3156.0,,3156,3156,,,3156.0,3156.0,3156.0
Number of Words in Document,857,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.48-DEPUTY_SHERIFF_EDUCATIONAL_ADVANCEMENT_PROGRAM.txt"")",1417,1417.0,1417,1417.0,,1417,1417,,,1417.0,1417.0,1417.0
Number of Words in Document,858,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.50-PUBLIC_SAFETY_DISPATCHER_PROGRAM.txt"")",246,246.0,246,246.0,,246,246,,,246.0,246.0,246.0
Number of Words in Document,859,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.51-ASSESSOR_APPRAISER_TRAINEE_COST_REIMBURSEMENT_PROGRAM.txt"")",878,878.0,878,878.0,,878,878,,,878.0,878.0,878.0
Number of Words in Document,860,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.52-TUITION_REIMBURSEMENT_PROGRAM.txt"")",1526,1526.0,1526,1526.0,,1526,1526,,,1526.0,1526.0,1526.0
Number of Words in Document,861,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.56-INCIDENTAL_ALLOWANCES_AND_SERVICE_AWARDS.txt"")",1081,1081.0,1081,1081.0,,1081,1081,,,1081.0,1081.0,1081.0
Number of Words in Document,862,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.60-SUGGESTION_AWARDS.txt"")",3185,3185.0,3185,3185.0,,3185,3185,,,3185.0,3185.0,3185.0
Number of Words in Document,863,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.62-PARTNERSHIPS_IN_EXCELLENCE_PROGRAM.txt"")",221,221.0,221,221.0,,221,221,,,221.0,221.0,221.0
Number of Words in Document,864,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.64-BADGES.txt"")",5058,5058.0,5058,5058.0,,5058,5058,,,5058.0,5058.0,5058.0
Number of Words in Document,865,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.68-MEDALS_FOR_BRAVERY.txt"")",209,209.0,209,209.0,,209,209,,,209.0,209.0,209.0
Number of Words in Document,866,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.72-CLOTHING.txt"")",2002,2002.0,2002,2002.0,,2002,2002,,,2002.0,2002.0,2002.0
Number of Words in Document,867,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.75-RELOCATION_INCENTIVES.txt"")",601,601.0,601,601.0,,601,601,,,601.0,601.0,601.0
Number of Words in Document,868,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.76-MEALS,_BED_AND_LAUNDRY.txt"")",1059,1059.0,1059,1059.0,,1059,1059,,,1059.0,1059.0,1059.0
Number of Words in Document,869,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.80-DAMAGE_TO_EMPLOYEES'_PROPERTY.txt"")",1912,1912.0,1912,1912.0,,1912,1912,,,1912.0,1912.0,1912.0
Number of Words in Document,870,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.84-HAND_TOOLS—REPAIR_OR_REPLACEMENT.txt"")",593,593.0,593,593.0,,593,593,,,593.0,593.0,593.0
Number of Words in Document,871,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.85-DAMAGE_TO_PERSONAL_VEHICLES.txt"")",1271,1271.0,1271,1271.0,,1271,1271,,,1271.0,1271.0,1271.0
Number of Words in Document,872,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.90-VEHICLE_TRIP_REDUCTION—RIDESHARING.txt"")",1538,1538.0,1538,1538.0,,1538,1538,,,1538.0,1538.0,1538.0
Number of Words in Document,873,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.91-COMMUTER_BENEFIT_PLAN.txt"")",2452,2452.0,2452,2452.0,,2452,2452,,,2452.0,2452.0,2452.0
Number of Words in Document,874,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.95-REPLACEMENT_BENEFITS_PLAN.txt"")",6575,6575.0,6575,6575.0,,6575,6575,,,6575.0,6575.0,6575.0
Number of Words in Document,875,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_2-LIST_OF_STANDARD_TITLE_ABBREVIATIONS.txt"")",413,413.0,413,413.0,,413,413,,,413.0,413.0,413.0
Number of Words in Document,876,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_3-TABLE_OF_ORDINANCE_6222_SECTIONS_AND_AMENDING_ORDINANCES.txt"")",41046,41046.0,41046,41046.0,,41046,41046,,,41046.0,41046.0,41046.0
Number of Words in Document,877,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_4-ORDINANCE_6222_CROSS_REFERENCE_TABLE.txt"")",781,781.0,781,781.0,,781,781,,,781.0,781.0,781.0
Number of Words in Document,878,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_5-FLOOD_CONTROL_DISTRICT*.txt"")",5849,5849.0,5849,5849.0,,5849,5849,,,5849.0,5849.0,5849.0
Number of Words in Document,879,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_6-COUNTY_FIRE_PROTECTION_DISTRICTS*.txt"")",1730,1730.0,1730,1730.0,,1730,1730,,,1730.0,1730.0,1730.0
Number of Words in Document,880,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.02-INTRODUCTORY_PROVISIONS.txt"")",1100,1100.0,1100,1100.0,,1100,1100,,,1100.0,1100.0,1100.0
Number of Words in Document,881,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.04-DEFINITIONS.txt"")",998,998.0,998,998.0,,998,998,,,998.0,998.0,998.0
Number of Words in Document,882,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.06-AUTHORITY_TO_FILL_POSITIONS.txt"")",438,438.0,438,438.0,,438,438,,,438.0,438.0,438.0
Number of Words in Document,883,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.08-STEP_PAY_PLAN.txt"")",24259,24259.0,24259,24259.0,,24259,24259,,,24259.0,24259.0,24259.0
Number of Words in Document,884,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.09-SALARIED_EMPLOYMENT.txt"")",2043,2043.0,2043,2043.0,,2043,2043,,,2043.0,2043.0,2043.0
Number of Words in Document,885,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.10-SPECIAL_CASE_RATES.txt"")",7949,7949.0,7949,7949.0,,7949,7949,,,7949.0,7949.0,7949.0
Number of Words in Document,886,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.12-WORKING_HOURS,_WORKING_WEEK_AND_HOLIDAYS.txt"")",3149,3149.0,3149,3149.0,,3149,3149,,,3149.0,3149.0,3149.0
Number of Words in Document,887,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.15-OVERTIME_FOR_FLSA_COVERED_AND_OTHER_NONSALARIED_EMPLOYEES.txt"")",2586,2586.0,2586,2586.0,,2586,2586,,,2586.0,2586.0,2586.0
Number of Words in Document,888,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.16-HOLDING_MORE_THAN_ONE_POSITION.txt"")",385,385.0,385,385.0,,385,385,,,385.0,385.0,385.0
Number of Words in Document,889,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.18-VACATIONS.txt"")",4570,4570.0,4570,4570.0,,4570,4570,,,4570.0,4570.0,4570.0
Number of Words in Document,890,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.20-LEAVE_OF_ABSENCE.txt"")",8261,8261.0,8261,8261.0,,8261,8261,,,8261.0,8261.0,8261.0
Number of Words in Document,891,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.21-LEAVE_DONATION_PROGRAM.txt"")",1561,1561.0,1561,1561.0,,1561,1561,,,1561.0,1561.0,1561.0
Number of Words in Document,892,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.24-SALARY_PAYMENT.txt"")",1518,1518.0,1518,1518.0,,1518,1518,,,1518.0,1518.0,1518.0
Number of Words in Document,893,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_2-Standardized_Salary_Schedule_and_Table_of_Classes_of_Positions.txt"")",52937,52937.0,52937,52937.0,,52937,52937,,,52937.0,52937.0,52937.0
Number of Words in Document,894,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.100-PROBATION_DEPARTMENT.txt"")",3069,3069.0,3069,3069.0,,3069,3069,,,3069.0,3069.0,3069.0
Number of Words in Document,895,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.104-PUBLIC_DEFENDER.txt"")",1433,1433.0,1433,1433.0,,1433,1433,,,1433.0,1433.0,1433.0
Number of Words in Document,896,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.106-PUBLIC_LIBRARY.txt"")",973,973.0,973,973.0,,973,973,,,973.0,973.0,973.0
Number of Words in Document,897,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.108-DEPARTMENT_OF_PUBLIC_SOCIAL_SERVICES.txt"")",1663,1663.0,1663,1663.0,,1663,1663,,,1663.0,1663.0,1663.0
Number of Words in Document,898,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.109-DEPARTMENT_OF_PUBLIC_WORKS.txt"")",5111,5111.0,5111,5111.0,,5111,5111,,,5111.0,5111.0,5111.0
Number of Words in Document,899,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.112-DEPARTMENT_OF_REGIONAL_PLANNING.txt"")",707,707.0,707,707.0,,707,707,,,707.0,707.0,707.0
Number of Words in Document,900,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.120-SHERIFF.txt"")",7899,7899.0,7899,7899.0,,7899,7899,,,7899.0,7899.0,7899.0
Number of Words in Document,901,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.126-TREASURER_AND_TAX_COLLECTOR.txt"")",843,843.0,843,843.0,,843,843,,,843.0,843.0,843.0
Number of Words in Document,902,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.127-LOS_ANGELES_COUNTY_EMPLOYEES_RETIREMENT_ASSOCIATION.txt"")",7139,7139.0,7139,7139.0,,7139,7139,,,7139.0,7139.0,7139.0
Number of Words in Document,903,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.33-ALTERNATE_PUBLIC_DEFENDER.txt"")",1093,1093.0,1093,1093.0,,1093,1093,,,1093.0,1093.0,1093.0
Number of Words in Document,904,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.34-DEPARTMENT_OF_ANIMAL_CARE_AND_CONTROL.txt"")",546,546.0,546,546.0,,546,546,,,546.0,546.0,546.0
Number of Words in Document,905,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.38-ASSESSOR.txt"")",840,840.0,840,840.0,,840,840,,,840.0,840.0,840.0
Number of Words in Document,906,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.40-AUDITOR-CONTROLLER.txt"")",809,809.0,809,809.0,,809,809,,,809.0,809.0,809.0
Number of Words in Document,907,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.42-DEPARTMENT_OF_BEACHES_AND_HARBORS.txt"")",753,753.0,753,753.0,,753,753,,,753.0,753.0,753.0
Number of Words in Document,908,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.43-BOARD_OF_EDUCATION.txt"")",176,176.0,176,176.0,,176,176,,,176.0,176.0,176.0
Number of Words in Document,909,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.44-DEPARTMENT_OF_THE_BOARD_OF_SUPERVISORS.txt"")",5610,5610.0,5610,5610.0,,5610,5610,,,5610.0,5610.0,5610.0
Number of Words in Document,910,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.50-DEPARTMENT_OF_THE_CHIEF_EXECUTIVE_OFFICER.txt"")",1647,1647.0,1647,1647.0,,1647,1647,,,1647.0,1647.0,1647.0
Number of Words in Document,911,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.51-CHIEF_INFORMATION_OFFICER.txt"")",138,138.0,138,138.0,,138,138,,,138.0,138.0,138.0
Number of Words in Document,912,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.52-DEPARTMENT_OF_MEDICAL_EXAMINER-CORONER.txt"")",514,514.0,514,514.0,,514,514,,,514.0,514.0,514.0
Number of Words in Document,913,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.53-DEPARTMENT_OF_CHILDREN_AND_FAMILY_SERVICES.txt"")",1515,1515.0,1515,1515.0,,1515,1515,,,1515.0,1515.0,1515.0
Number of Words in Document,914,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.55-CHILD_SUPPORT_SERVICES_DEPARTMENT.txt"")",1109,1109.0,1109,1109.0,,1109,1109,,,1109.0,1109.0,1109.0
Number of Words in Document,915,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.58-DEPARTMENT_OF_COMMUNITY_AND_SENIOR_SERVICES.txt"")",847,847.0,847,847.0,,847,847,,,847.0,847.0,847.0
Number of Words in Document,916,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.60-DEPARTMENT_OF_CONSUMER_AFFAIRS.txt"")",283,283.0,283,283.0,,283,283,,,283.0,283.0,283.0
Number of Words in Document,917,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.64-COUNTY_COUNSEL.txt"")",1430,1430.0,1430,1430.0,,1430,1430,,,1430.0,1430.0,1430.0
Number of Words in Document,918,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.70-DISTRICT_ATTORNEY.txt"")",2119,2119.0,2119,2119.0,,2119,2119,,,2119.0,2119.0,2119.0
Number of Words in Document,919,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.76-FIRE_DEPARTMENT.txt"")",5471,5471.0,5471,5471.0,,5471,5471,,,5471.0,5471.0,5471.0
Number of Words in Document,920,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.77-DEPARTMENT_OF_PUBLIC_HEALTH.txt"")",4806,4806.0,4806,4806.0,,4806,4806,,,4806.0,4806.0,4806.0
Number of Words in Document,921,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.78-DEPARTMENT_OF_HEALTH_SERVICES.txt"")",14410,14410.0,14410,14410.0,,14410,14410,,,14410.0,14410.0,14410.0
Number of Words in Document,922,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.80-DEPARTMENT_OF_HUMAN_RESOURCES.txt"")",440,440.0,440,440.0,,440,440,,,440.0,440.0,440.0
Number of Words in Document,923,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.81-INTERNAL_SERVICES_DEPARTMENT.txt"")",1700,1700.0,1700,1700.0,,1700,1700,,,1700.0,1700.0,1700.0
Number of Words in Document,924,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.86-DEPARTMENT_OF_MENTAL_HEALTH.txt"")",2279,2279.0,2279,2279.0,,2279,2279,,,2279.0,2279.0,2279.0
Number of Words in Document,925,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.88-DEPARTMENT_OF_MILITARY_AND_VETERANS_AFFAIRS.txt"")",296,296.0,296,296.0,,296,296,,,296.0,296.0,296.0
Number of Words in Document,926,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.90-DEPARTMENT_OF_MUSEUM_OF_ART.txt"")",151,151.0,151,151.0,,151,151,,,151.0,151.0,151.0
Number of Words in Document,927,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.92-DEPARTMENT_OF_MUSEUM_OF_NATURAL_HISTORY.txt"")",308,308.0,308,308.0,,308,308,,,308.0,308.0,308.0
Number of Words in Document,928,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.94-DEPARTMENT_OF_PARKS_AND_RECREATION.txt"")",2707,2707.0,2707,2707.0,,2707,2707,,,2707.0,2707.0,2707.0
Number of Words in Document,929,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-APPENDIX_1-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_5860.txt"")",2448,2448.0,2448,2448.0,,2448,2448,,,2448.0,2448.0,2448.0
Number of Words in Document,930,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.02-DEFINITIONS_AND_INTERPRETATIONS_OF_TERMS.txt"")",1919,1919.0,1919,1919.0,,1919,1919,,,1919.0,1919.0,1919.0
Number of Words in Document,931,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.04-GENERAL_REQUIREMENTS.txt"")",3205,3205.0,3205,3205.0,,3205,3205,,,3205.0,3205.0,3205.0
Number of Words in Document,932,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.06-APPLICATIONS,_RENEWALS,_TRANSFERS.txt"")",3788,3788.0,3788,3788.0,,3788,3788,,,3788.0,3788.0,3788.0
Number of Words in Document,933,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.08-DENIAL_OR_REVOCATION_CONDITIONS.txt"")",4192,4192.0,4192,4192.0,,4192,4192,,,4192.0,4192.0,4192.0
Number of Words in Document,934,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.10-HEARINGS.txt"")",4332,4332.0,4332,4332.0,,4332,4332,,,4332.0,4332.0,4332.0
