Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Syllables in Document,872,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.90-VEHICLE_TRIP_REDUCTION—RIDESHARING.txt"")",2513,2513.0,2513,2513.0,,2513,2513,,,2513.0,2513.0,2513.0
Number of Syllables in Document,873,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.91-COMMUTER_BENEFIT_PLAN.txt"")",4144,4144.0,4144,4144.0,,4144,4144,,,4144.0,4144.0,4144.0
Number of Syllables in Document,874,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.95-REPLACEMENT_BENEFITS_PLAN.txt"")",10735,10735.0,10735,10735.0,,10735,10735,,,10735.0,10735.0,10735.0
Number of Syllables in Document,875,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_2-LIST_OF_STANDARD_TITLE_ABBREVIATIONS.txt"")",861,861.0,861,861.0,,861,861,,,861.0,861.0,861.0
Number of Syllables in Document,876,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_3-TABLE_OF_ORDINANCE_6222_SECTIONS_AND_AMENDING_ORDINANCES.txt"")",43625,43625.0,43625,43625.0,,43625,43625,,,43625.0,43625.0,43625.0
Number of Syllables in Document,877,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_4-ORDINANCE_6222_CROSS_REFERENCE_TABLE.txt"")",1013,1013.0,1013,1013.0,,1013,1013,,,1013.0,1013.0,1013.0
Number of Syllables in Document,878,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_5-FLOOD_CONTROL_DISTRICT*.txt"")",8650,8650.0,8650,8650.0,,8650,8650,,,8650.0,8650.0,8650.0
Number of Syllables in Document,879,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-APPENDIX_6-COUNTY_FIRE_PROTECTION_DISTRICTS*.txt"")",2611,2611.0,2611,2611.0,,2611,2611,,,2611.0,2611.0,2611.0
Number of Syllables in Document,880,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.02-INTRODUCTORY_PROVISIONS.txt"")",1848,1848.0,1848,1848.0,,1848,1848,,,1848.0,1848.0,1848.0
Number of Syllables in Document,881,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.04-DEFINITIONS.txt"")",1570,1570.0,1570,1570.0,,1570,1570,,,1570.0,1570.0,1570.0
Number of Syllables in Document,882,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.06-AUTHORITY_TO_FILL_POSITIONS.txt"")",740,740.0,740,740.0,,740,740,,,740.0,740.0,740.0
Number of Syllables in Document,883,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.08-STEP_PAY_PLAN.txt"")",39302,39302.0,39302,39302.0,,39302,39302,,,39302.0,39302.0,39302.0
Number of Syllables in Document,884,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.09-SALARIED_EMPLOYMENT.txt"")",3225,3225.0,3225,3225.0,,3225,3225,,,3225.0,3225.0,3225.0
Number of Syllables in Document,885,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.10-SPECIAL_CASE_RATES.txt"")",13467,13467.0,13467,13467.0,,13467,13467,,,13467.0,13467.0,13467.0
Number of Syllables in Document,886,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.12-WORKING_HOURS,_WORKING_WEEK_AND_HOLIDAYS.txt"")",4809,4809.0,4809,4809.0,,4809,4809,,,4809.0,4809.0,4809.0
Number of Syllables in Document,887,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.15-OVERTIME_FOR_FLSA_COVERED_AND_OTHER_NONSALARIED_EMPLOYEES.txt"")",4118,4118.0,4118,4118.0,,4118,4118,,,4118.0,4118.0,4118.0
Number of Syllables in Document,888,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.16-HOLDING_MORE_THAN_ONE_POSITION.txt"")",612,612.0,612,612.0,,612,612,,,612.0,612.0,612.0
Number of Syllables in Document,889,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.18-VACATIONS.txt"")",7057,7057.0,7057,7057.0,,7057,7057,,,7057.0,7057.0,7057.0
Number of Syllables in Document,890,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.20-LEAVE_OF_ABSENCE.txt"")",12829,12829.0,12829,12829.0,,12829,12829,,,12829.0,12829.0,12829.0
Number of Syllables in Document,891,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.21-LEAVE_DONATION_PROGRAM.txt"")",2695,2695.0,2695,2695.0,,2695,2695,,,2695.0,2695.0,2695.0
Number of Syllables in Document,892,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_1-General_Provisions-Chapter_6.24-SALARY_PAYMENT.txt"")",2305,2305.0,2305,2305.0,,2305,2305,,,2305.0,2305.0,2305.0
Number of Syllables in Document,893,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_2-Standardized_Salary_Schedule_and_Table_of_Classes_of_Positions.txt"")",64374,64374.0,64374,64374.0,,64374,64374,,,64374.0,64374.0,64374.0
Number of Syllables in Document,894,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.100-PROBATION_DEPARTMENT.txt"")",5234,5234.0,5234,5234.0,,5234,5234,,,5234.0,5234.0,5234.0
Number of Syllables in Document,895,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.104-PUBLIC_DEFENDER.txt"")",2356,2356.0,2356,2356.0,,2356,2356,,,2356.0,2356.0,2356.0
Number of Syllables in Document,896,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.106-PUBLIC_LIBRARY.txt"")",1621,1621.0,1621,1621.0,,1621,1621,,,1621.0,1621.0,1621.0
Number of Syllables in Document,897,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.108-DEPARTMENT_OF_PUBLIC_SOCIAL_SERVICES.txt"")",2791,2791.0,2791,2791.0,,2791,2791,,,2791.0,2791.0,2791.0
Number of Syllables in Document,898,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.109-DEPARTMENT_OF_PUBLIC_WORKS.txt"")",8756,8756.0,8756,8756.0,,8756,8756,,,8756.0,8756.0,8756.0
Number of Syllables in Document,899,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.112-DEPARTMENT_OF_REGIONAL_PLANNING.txt"")",1126,1126.0,1126,1126.0,,1126,1126,,,1126.0,1126.0,1126.0
Number of Syllables in Document,900,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.120-SHERIFF.txt"")",13270,13270.0,13270,13270.0,,13270,13270,,,13270.0,13270.0,13270.0
Number of Syllables in Document,901,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.126-TREASURER_AND_TAX_COLLECTOR.txt"")",1376,1376.0,1376,1376.0,,1376,1376,,,1376.0,1376.0,1376.0
Number of Syllables in Document,902,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.127-LOS_ANGELES_COUNTY_EMPLOYEES_RETIREMENT_ASSOCIATION.txt"")",12425,12425.0,12425,12425.0,,12425,12425,,,12425.0,12425.0,12425.0
Number of Syllables in Document,903,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.33-ALTERNATE_PUBLIC_DEFENDER.txt"")",1807,1807.0,1807,1807.0,,1807,1807,,,1807.0,1807.0,1807.0
Number of Syllables in Document,904,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.34-DEPARTMENT_OF_ANIMAL_CARE_AND_CONTROL.txt"")",869,869.0,869,869.0,,869,869,,,869.0,869.0,869.0
Number of Syllables in Document,905,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.38-ASSESSOR.txt"")",1424,1424.0,1424,1424.0,,1424,1424,,,1424.0,1424.0,1424.0
Number of Syllables in Document,906,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.40-AUDITOR-CONTROLLER.txt"")",1409,1409.0,1409,1409.0,,1409,1409,,,1409.0,1409.0,1409.0
Number of Syllables in Document,907,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.42-DEPARTMENT_OF_BEACHES_AND_HARBORS.txt"")",1189,1189.0,1189,1189.0,,1189,1189,,,1189.0,1189.0,1189.0
Number of Syllables in Document,908,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.43-BOARD_OF_EDUCATION.txt"")",256,256.0,256,256.0,,256,256,,,256.0,256.0,256.0
Number of Syllables in Document,909,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.44-DEPARTMENT_OF_THE_BOARD_OF_SUPERVISORS.txt"")",9005,9005.0,9005,9005.0,,9005,9005,,,9005.0,9005.0,9005.0
Number of Syllables in Document,910,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.50-DEPARTMENT_OF_THE_CHIEF_EXECUTIVE_OFFICER.txt"")",2627,2627.0,2627,2627.0,,2627,2627,,,2627.0,2627.0,2627.0
Number of Syllables in Document,911,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.51-CHIEF_INFORMATION_OFFICER.txt"")",220,220.0,220,220.0,,220,220,,,220.0,220.0,220.0
Number of Syllables in Document,912,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.52-DEPARTMENT_OF_MEDICAL_EXAMINER-CORONER.txt"")",902,902.0,902,902.0,,902,902,,,902.0,902.0,902.0
Number of Syllables in Document,913,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.53-DEPARTMENT_OF_CHILDREN_AND_FAMILY_SERVICES.txt"")",2608,2608.0,2608,2608.0,,2608,2608,,,2608.0,2608.0,2608.0
Number of Syllables in Document,914,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.55-CHILD_SUPPORT_SERVICES_DEPARTMENT.txt"")",1759,1759.0,1759,1759.0,,1759,1759,,,1759.0,1759.0,1759.0
Number of Syllables in Document,915,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.58-DEPARTMENT_OF_COMMUNITY_AND_SENIOR_SERVICES.txt"")",1443,1443.0,1443,1443.0,,1443,1443,,,1443.0,1443.0,1443.0
Number of Syllables in Document,916,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.60-DEPARTMENT_OF_CONSUMER_AFFAIRS.txt"")",462,462.0,462,462.0,,462,462,,,462.0,462.0,462.0
Number of Syllables in Document,917,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.64-COUNTY_COUNSEL.txt"")",2418,2418.0,2418,2418.0,,2418,2418,,,2418.0,2418.0,2418.0
Number of Syllables in Document,918,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.70-DISTRICT_ATTORNEY.txt"")",3600,3600.0,3600,3600.0,,3600,3600,,,3600.0,3600.0,3600.0
Number of Syllables in Document,919,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.76-FIRE_DEPARTMENT.txt"")",8897,8897.0,8897,8897.0,,8897,8897,,,8897.0,8897.0,8897.0
Number of Syllables in Document,920,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.77-DEPARTMENT_OF_PUBLIC_HEALTH.txt"")",8390,8390.0,8390,8390.0,,8390,8390,,,8390.0,8390.0,8390.0
Number of Syllables in Document,921,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.78-DEPARTMENT_OF_HEALTH_SERVICES.txt"")",25075,25075.0,25075,25075.0,,25075,25075,,,25075.0,25075.0,25075.0
Number of Syllables in Document,922,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.80-DEPARTMENT_OF_HUMAN_RESOURCES.txt"")",710,710.0,710,710.0,,710,710,,,710.0,710.0,710.0
Number of Syllables in Document,923,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.81-INTERNAL_SERVICES_DEPARTMENT.txt"")",2981,2981.0,2981,2981.0,,2981,2981,,,2981.0,2981.0,2981.0
Number of Syllables in Document,924,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.86-DEPARTMENT_OF_MENTAL_HEALTH.txt"")",3858,3858.0,3858,3858.0,,3858,3858,,,3858.0,3858.0,3858.0
Number of Syllables in Document,925,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.88-DEPARTMENT_OF_MILITARY_AND_VETERANS_AFFAIRS.txt"")",474,474.0,474,474.0,,474,474,,,474.0,474.0,474.0
Number of Syllables in Document,926,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.90-DEPARTMENT_OF_MUSEUM_OF_ART.txt"")",261,261.0,261,261.0,,261,261,,,261.0,261.0,261.0
Number of Syllables in Document,927,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.92-DEPARTMENT_OF_MUSEUM_OF_NATURAL_HISTORY.txt"")",525,525.0,525,525.0,,525,525,,,525.0,525.0,525.0
Number of Syllables in Document,928,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_6-SALARIES-Division_3-DEPARTMENTAL_PROVISIONS-Chapter_6.94-DEPARTMENT_OF_PARKS_AND_RECREATION.txt"")",4562,4562.0,4562,4562.0,,4562,4562,,,4562.0,4562.0,4562.0
Number of Syllables in Document,929,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-APPENDIX_1-CROSS_REFERENCE_TABLE_FOR_ORDINANCE_5860.txt"")",2737,2737.0,2737,2737.0,,2737,2737,,,2737.0,2737.0,2737.0
Number of Syllables in Document,930,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.02-DEFINITIONS_AND_INTERPRETATIONS_OF_TERMS.txt"")",2940,2940.0,2940,2940.0,,2940,2940,,,2940.0,2940.0,2940.0
Number of Syllables in Document,931,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.04-GENERAL_REQUIREMENTS.txt"")",4847,4847.0,4847,4847.0,,4847,4847,,,4847.0,4847.0,4847.0
Number of Syllables in Document,932,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.06-APPLICATIONS,_RENEWALS,_TRANSFERS.txt"")",5777,5777.0,5777,5777.0,,5777,5777,,,5777.0,5777.0,5777.0
Number of Syllables in Document,933,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.08-DENIAL_OR_REVOCATION_CONDITIONS.txt"")",6519,6519.0,6519,6519.0,,6519,6519,,,6519.0,6519.0,6519.0
Number of Syllables in Document,934,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.10-HEARINGS.txt"")",6607,6607.0,6607,6607.0,,6607,6607,,,6607.0,6607.0,6607.0
Number of Syllables in Document,935,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.12-APPEALS.txt"")",1236,1236.0,1236,1236.0,,1236,1236,,,1236.0,1236.0,1236.0
Number of Syllables in Document,936,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_1-GENERAL_LICENSING_PROCEDURES-Chapter_7.14-LICENSE_FEES*.txt"")",2485,2485.0,2485,2485.0,,2485,2485,,,2485.0,2485.0,2485.0
Number of Syllables in Document,937,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.16-AMBULANCES*.txt"")",17487,17487.0,17487,17487.0,,17487,17487,,,17487.0,17487.0,17487.0
Number of Syllables in Document,938,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.17-AMBULETTES.txt"")",6101,6101.0,6101,6101.0,,6101,6101,,,6101.0,6101.0,6101.0
Number of Syllables in Document,939,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.18-BILLIARD_ROOMS.txt"")",1551,1551.0,1551,1551.0,,1551,1551,,,1551.0,1551.0,1551.0
Number of Syllables in Document,940,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.20-BINGO.txt"")",7098,7098.0,7098,7098.0,,7098,7098,,,7098.0,7098.0,7098.0
Number of Syllables in Document,941,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.22-CARD_AND_GAME_CLUBS.txt"")",1003,1003.0,1003,1003.0,,1003,1003,,,1003.0,1003.0,1003.0
Number of Syllables in Document,942,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.24-CHARITABLE_SOLICITATIONS.txt"")",10967,10967.0,10967,10967.0,,10967,10967,,,10967.0,10967.0,10967.0
Number of Syllables in Document,943,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.25-CIRCUSES_AND_CARNIVALS.txt"")",4275,4275.0,4275,4275.0,,4275,4275,,,4275.0,4275.0,4275.0
Number of Syllables in Document,944,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.26-COLD_STORAGE_WAREHOUSES.txt"")",389,389.0,389,389.0,,389,389,,,389.0,389.0,389.0
Number of Syllables in Document,945,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.28-COMMERCIAL_VEHICLES*.txt"")",689,689.0,689,689.0,,689,689,,,689.0,689.0,689.0
Number of Syllables in Document,946,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.30-DANCES*.txt"")",9484,9484.0,9484,9484.0,,9484,9484,,,9484.0,9484.0,9484.0
Number of Syllables in Document,947,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.32-DEMONSTRATORS.txt"")",321,321.0,321,321.0,,321,321,,,321.0,321.0,321.0
Number of Syllables in Document,948,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.36-ENTERTAINMENT_LICENSES.txt"")",5623,5623.0,5623,5623.0,,5623,5623,,,5623.0,5623.0,5623.0
Number of Syllables in Document,949,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.38-ESCORT_BUREAUS.txt"")",1716,1716.0,1716,1716.0,,1716,1716,,,1716.0,1716.0,1716.0
Number of Syllables in Document,950,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.40-FIRE_AND_CLOSING-OUT_SALES.txt"")",3319,3319.0,3319,3319.0,,3319,3319,,,3319.0,3319.0,3319.0
Number of Syllables in Document,951,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.42-FUNERAL_ESCORTS.txt"")",1066,1066.0,1066,1066.0,,1066,1066,,,1066.0,1066.0,1066.0
Number of Syllables in Document,952,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.44-GROWTH_CENTERS.txt"")",457,457.0,457,457.0,,457,457,,,457.0,457.0,457.0
Number of Syllables in Document,953,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_7-BUSINESS_LICENSES-Division_2-SPECIFIC_BUSINESSES-Chapter_7.46-GUN_DEALERS.txt"")",2237,2237.0,2237,2237.0,,2237,2237,,,2237.0,2237.0,2237.0
